price,Тип жилья,Комнатность,Площадь квартиры,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Ремонт,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Вид из окон,Временная эпоха,Высота потолков,Лифт,Материал стен,Консьерж,Территория,,Жилая площадь,Вид из окна,Парковка,Год постройки,Серия дома,Отопление,Балкон/лоджия,Срок сдачи,Отделка,Реновация
12500000,,1-комнатная,"37,9 м²",8 м²,1 из 17,совмещённый,1,Евро,,,,есть,,,,,,,"2,64 м",есть,панель,,,Хорошие школы,19 м²,во двор,закрытая,,П-44,центральное,,,,
13700000,,1-комнатная,"37,9 м²",8 м²,11 из 16,совмещённый,1,Хороший,,,,есть,,,,,,,"2,64 м",есть,монолит,,,,19 м²,,закрытая,,,,,,,
11700000,,1-комнатная,"37,9 м²","8,7 м²",12 из 14,раздельный,1,Хороший,,,,есть,,,,,,,"2,65 м",есть,панель,,,,"17,1 м²",во двор,закрытая,,П-46м,центральное,есть,,,
14999623,,1-комнатная,"37,9 м²",,13 из 48,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"10,5 м²",во двор,подземная,,,,,2027 г.,предчистовая,
9850000,,1-комнатная,"37,9 м²","8,3 м²",14 из 17,совмещённый,1,Хороший,,,,,,,,,,,"2,64 м",есть,панель,,,Торговый центр,"19,2 м²",на улицу,закрытая,,П-44,центральное,,,,
10750000,,1-комнатная,"37,9 м²","7,4 м²",15 из 17,совмещённый,1,Евро,,,,есть,,,,,,,,есть,панель,,,Спортивная площадка,"19,1 м²",на улицу,закрытая,,П-44Т,центральное,,,,
11172639,,1-комнатная,"37,9 м²",6 м²,17 из 17,,,,,,,,,,,,,,,есть,монолит,,,Спортивная площадка,,,,,П-44,центральное,,,,
17712239,,1-комнатная,"37,9 м²","10,5 м²",2 из 12,совмещённый,1,,,,,,,,,,,хрущевка,"2,72 м",есть,монолит,,закрытая,,"18,6 м²",во двор,закрытая,,,центральное,,4 кв. 2026 г.,без отделки,Подлежит реновации
11500000,,1-комнатная,"37,9 м²",8 м²,2 из 14,,,Нужен ремонт,,,,,,,,,,,"2,64 м",есть,панель,,,Хорошая школа,19 м²,,закрытая,,П-46,центральное,,,,
12400000,,1-комнатная,"37,9 м²",9 м²,2 из 16,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,"2,64 м",есть,панель,,,Спортивная площадка,19 м²,во двор,закрытая,,П-44,центральное,,,,
11000000,,1-комнатная,"37,9 м²","7,3 м²",2 из 17,совмещённый,1,Хороший,,,,нет,,,,,,,"2,7 м",есть,панель,,,Спортивная площадка,19 м²,на улицу,закрытая,,П-44Т,центральное,есть,,,
13150000,,1-комнатная,"37,9 м²",7 м²,2 из 17,совмещённый,1,Хороший,,,,есть,,,,,,,,есть,панель,,,Хорошая школа,,на улицу,закрытая,,П-44,центральное,,,,
13500000,,1-комнатная,"37,9 м²","18,4 м²",21 из 23,совмещённый,1,Нужен ремонт,,,,,,,,,,,"2,7 м",есть,монолит,,,,"12,7 м²",на улицу,подземная,2023,,,,,,
19215994,,1-комнатная,"37,9 м²",,23 из 53,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"11,4 м²",во двор,подземная,,,,,2025 г.,предчистовая,
19195724,,1-комнатная,"37,9 м²",,23 из 53,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"10,9 м²",во двор,подземная,,,,,2025 г.,предчистовая,
19244957,,1-комнатная,"37,9 м²",,24 из 53,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"11,4 м²",во двор,подземная,,,,,2025 г.,предчистовая,
19273813,,1-комнатная,"37,9 м²",,25 из 53,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"11,4 м²",во двор,подземная,,,,,2025 г.,предчистовая,
19253482,,1-комнатная,"37,9 м²",,25 из 53,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"10,9 м²",во двор,подземная,,,,,2025 г.,предчистовая,
19311275,,1-комнатная,"37,9 м²",,27 из 53,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"10,9 м²",во двор,подземная,,,,,2025 г.,предчистовая,
19369069,,1-комнатная,"37,9 м²",,29 из 53,,,,,,,,,,,,,,"2,85 м",есть,монолит,,,,"10,9 м²",во двор,подземная,,,,,2025 г.,предчистовая,
23407222,,1-комнатная,"37,9 м²","15,2 м²",3 из 11,совмещённый,1,,,,,,,,,,,,"3,02 м",есть,монолит,,закрытая,Хорошая школа,"13,5 м²",во двор,закрытая,,,,,4 кв. 2025 г.,без отделки,
11000000,,1-комнатная,"37,9 м²","8,4 м²",3 из 17,совмещённый,1,Нужен ремонт,,,,нет,,,,,,,"2,7 м",есть,панель,,,,19 м²,во двор,,,П-3,,,,,
16767830,,1-комнатная,"37,9 м²","9,9 м²",4 из 24,совмещённый,1,,,,,,,,,,,хрущевка,"2,72 м",есть,монолит,,закрытая,,"19,2 м²",на улицу,закрытая,,,центральное,,2 кв. 2027 г.,без отделки,Подлежит реновации
27500000,,1-комнатная,"37,9 м²",18 м²,5 из 41,совмещённый,1,Дизайнерский,есть,,,есть,,есть,,,,,"3,1 м",есть,монолит,,,,12 м²,во двор,подземная,2022,,,,,,
9200000,апартаменты,1-комнатная,"37,9 м²",10 м²,6 из 17,совмещённый,1,Евро,,,,,,,,,,,"2,7 м",есть,панель,,,Спортивная площадка,,во двор,закрытая,,,,,,,
10500000,,1-комнатная,"37,9 м²","8,5 м²",6 из 17,совмещённый,1,Черновая отделка,,,,,,,,,,,,есть,панель,,,Спортивная площадка,19 м²,на улицу,,,П-44,центральное,,,,
10750000,,1-комнатная,"37,9 м²","9,7 м²",6 из 17,совмещённый,1,Евро,,,,,,,,,,,,есть,панель,,,Детский сад,"18,9 м²",во двор,,2018,П-44,центральное,есть,,,
10500000,,1-комнатная,"37,9 м²","7,6 м²",7 из 17,совмещённый,1,Хороший,,,,,,,,,во двор и на улицу,,,есть,панель,,,Спортивная площадка,19 м²,,закрытая,,,,,,,
12000000,,1-комнатная,37 м²,"7,4 м²",1 из 9,совмещённый,1,Дизайнерский,,,,есть,,,,,,брежневка,,есть,панель,,,Хорошая школа,19 м²,во двор,,,,центральное,есть,,,
15000000,,1-комнатная,37 м²,9 м²,10 из 14,совмещённый,1,Евро,,,,,,,,,,брежневка,"2,7 м",есть,кирпич,,,Хорошие школы,19 м²,во двор,закрытая,,Башня Вулыха,центральное,есть,,,
11700000,,1-комнатная,37 м²,"8,5 м²",13 из 17,совмещённый,1,Хороший,,,,,,,,,,,,есть,,,,Хорошая школа,19 м²,во двор,,,П-44,центральное,есть,,,
11850000,,1-комнатная,37 м²,8 м²,13 из 17,совмещённый,1,,,,,,,,,,,,,есть,панель,,,Спортивная площадка,"19,5 м²",на улицу,,,П-44,центральное,есть,,,
10100000,,1-комнатная,37 м²,8 м²,14 из 17,совмещённый,1,Хороший,,,,,,,,,,,,есть,панель,,,,19 м²,,,,П-44,центральное,,,,
10100000,,1-комнатная,37 м²,8 м²,14 из 17,совмещённый,1,,,,,есть,,,,,,,,есть,панель,,,,19 м²,,,,П-44,центральное,есть,,,
9000000,,1-комнатная,37 м²,14 м²,16 из 17,совмещённый,1,,,,,,,,,,,,,есть,панель,,,,13 м²,,,2018,,,есть,,,
18297077,,1-комнатная,37 м²,"15,1 м²",18 из 19,совмещённый,1,,,,,,,,,,,,"2,87 м",есть,монолит,,,,"12,8 м²",,открытая,,,,,4 кв. 2025 г.,,
10800000,,1-комнатная,37 м²,10 м²,2 из 16,совмещённый,1,Хороший,,,,,,,,,,,,есть,панель,,,Хорошие школы,"19,2 м²",во двор,закрытая,,II-68,центральное,есть,,,
9990000,,1-комнатная,37 м²,10 м²,2 из 17,совмещённый,1,Хороший,,,,,,,,,,,,есть,панель,,,,20 м²,во двор,,2013,,,есть,,,
9990000,,1-комнатная,37 м²,10 м²,2 из 17,,,,,,,,,,,,,,,,панель,,,,20 м²,,,2014,,,,,,
9387280,,1-комнатная,37 м²,"9,8 м²",2 из 7,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,8 м²",,открытая,,,,есть,4 кв. 2025 г.,,
9355131,,1-комнатная,37 м²,"9,8 м²",2 из 9,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,8 м²",,открытая,,,,есть,4 кв. 2025 г.,,
19014522,,1-комнатная,37 м²,"5,1 м²",22 из 27,,,,,,,,,,,,,,"2,92 м",есть,монолит,,,,"20,5 м²",,закрытая,,,,,2 кв. 2027 г.,без отделки,
19290875,,1-комнатная,37 м²,"5,3 м²",22 из 27,,,,,,,,,,,,,,"2,92 м",есть,монолит,,,,"22,7 м²",,закрытая,,,,,2 кв. 2027 г.,без отделки,
11400000,,1-комнатная,37 м²,"8,4 м²",3 из 17,совмещённый,1,Хороший,,,,,,,,,,,"2,64 м",есть,кирпич,,,Спортивная площадка,"18,9 м²",во двор,,,П-44,центральное,,,,
18800000,,1-комнатная,37 м²,17 м²,3 из 37,совмещённый,1,Евро,,,,,,,,есть,,,"3,1 м",есть,монолит,,,,14 м²,во двор,закрытая,2021,,,,,,
19000000,,1-комнатная,37 м²,11 м²,4 из 16,совмещённый,1,Нужен ремонт,,,,,,,,,,,3 м,есть,кирпич-монолит,,,,20 м²,на улицу,подземная,2022,,,есть,,,
20500000,,1-комнатная,37 м²,11 м²,4 из 33,совмещённый,1,Черновая отделка,,,,,,,,,во двор и на улицу,,3 м,есть,монолит,,,,15 м²,,подземная,2023,,,,,,
5300000,,1-комнатная,37 м²,10 м²,4 из 4,,,,,,,нет,,,,,,,,,,,,,,во двор,,,,,,,,
5700000,,1-комнатная,37 м²,,4 из 4,совмещённый,1,Нужен ремонт,,,,нет,есть,,,,,,"3,5 м",есть,монолит,,,,,,,,,,есть,,,
9237346,,1-комнатная,37 м²,"9,8 м²",4 из 5,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,8 м²",,открытая,,,,есть,4 кв. 2025 г.,,
9970000,,1-комнатная,37 м²,9 м²,4 из 9,совмещённый,1,Хороший,,,,есть,,,,,,брежневка,,есть,панель,,,Хорошая школа,20 м²,во двор,,,1-515,центральное,,,,
13500000,,1-комнатная,37 м²,8 м²,5 из 17,совмещённый,1,Хороший,,,,есть,,,,,,,"2,65 м",есть,панель,,,Хорошая школа,,,закрытая,,П-44,центральное,,,,
14727737,,1-комнатная,37 м²,8 м²,5 из 18,совмещённый,1,Нужен ремонт,,,есть,есть,есть,есть,есть,есть,,,"2,6 м",есть,кирпич-монолит,есть,,Хорошие школы,17 м²,на улицу,,,,,есть,,,
35000000,,1-комнатная,37 м²,10 м²,5 из 28,совмещённый,1,Дизайнерский,есть,,,есть,,есть,,,,,3 м,есть,монолит,,,,14 м²,во двор,подземная,2023,,,есть,,,
10200000,,1-комнатная,37 м²,8 м²,5 из 5,раздельный,1,,,,,,,,,,,,"2,75 м",,кирпич,,,,18 м²,во двор,,,,,есть,,,
10068835,,1-комнатная,37 м²,"9,8 м²",6 из 7,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,8 м²",,открытая,,,,есть,4 кв. 2025 г.,,
9453185,,1-комнатная,37 м²,"9,8 м²",6 из 9,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,8 м²",,открытая,,,,есть,4 кв. 2025 г.,,
17000000,апартаменты,1-комнатная,37 м²,16 м²,7 из 22,совмещённый,1,Нужен ремонт,,,,,,,,,,,"3,15 м",есть,монолит,,,,15 м²,во двор,подземная,2024,,,,,,
9739848,,1-комнатная,37 м²,"9,8 м²",7 из 9,совмещённый,1,,,,,,,,,,,,"2,7 м",есть,монолит,,,,"10,8 м²",,открытая,,,,есть,3 кв. 2025 г.,,
9400000,,1-комнатная,37 м²,"7,6 м²",8 из 14,совмещённый,1,Хороший,,,,есть,,,,,,,"2,76 м",есть,монолит,,,,,на улицу,закрытая,,П-44Т,центральное,есть,,,
14200000,,1-комнатная,37 м²,6 м²,8 из 17,совмещённый,1,Евро,есть,,,,,есть,,,,,"2,7 м",есть,панель,,,Фитнес клуб,19 м²,на улицу,открытая,,П-44,центральное,есть,,,
11000000,,1-комнатная,37 м²,8 м²,8 из 17,совмещённый,1,Евро,,,,есть,,,,,,,"2,7 м",есть,панель,,,Спортивная площадка,19 м²,на улицу,закрытая,2014,П-44К,центральное,есть,,,
9100000,,1-комнатная,37 м²,14 м²,8 из 20,совмещённый,1,Черновая отделка,,,,,,,,,,,"2,8 м",,монолит,,,,"12,5 м²",на улицу,,,,,,1 кв. 2025 г.,,
17985162,,1-комнатная,37 м²,10 м²,8 из 24,совмещённый,1,,,,,,,,,,,хрущевка,"2,72 м",есть,монолит,,закрытая,,"18,4 м²",на улицу,закрытая,,,центральное,,2 кв. 2027 г.,предчистовая,Подлежит реновации
10250000,,1-комнатная,"38,1 м²","8,3 м²",1 из 17,совмещённый,1,Хороший,,,,есть,,,,,,,"2,75 м",есть,панель,,,Хорошая школа,"19,1 м²",во двор,закрытая,,П-44,,,,,
11950000,,1-комнатная,"38,1 м²","8,4 м²",1 из 17,совмещённый,1,Евро,,,,,,,,,,,"2,64 м",есть,панель,,,Хорошая школа,"19,2 м²",во двор,закрытая,,П-44,центральное,,,,
9400000,,1-комнатная,"38,1 м²","8,5 м²",10 из 17,совмещённый,1,Хороший,,,,есть,,,,,,,"2,7 м",есть,монолит,,,Хорошая школа,19 м²,на улицу,закрытая,,П-44,центральное,,,,
