price,Комнатность,Площадь квартиры,Жилая площадь,Площадь кухни,Этаж,Санузел,Кол-во санузлов,Ремонт,Мебель,Вид из окна,Серия дома,Лифт,Материал стен,Отопление,Парковка,,Высота потолков,Балкон/лоджия,Отделка,Срок сдачи,Тип жилья,Кондиционер,Кухонная мебель,Временная эпоха,Год постройки,Интернет,Вид из окон,Реновация,Территория,Холодильник,Стиральная машина,Телевизор,Посудомойка,Консьерж
11408000,1-комнатная,46 м²,11 м²,"18,7 м²",2 из 27,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
22000000,1-комнатная,46 м²,18 м²,16 м²,20 из 39,совмещённый,1,Нужен ремонт,,на улицу,,есть,монолит,,подземная,Спортивная площадка,"3,1 м",,,,,,,,2022,,,,,,,,,
24000000,1-комнатная,46 м²,30 м²,6 м²,21 из 41,совмещённый,1,Нужен ремонт,,на улицу,,есть,кирпич-монолит,,подземная,,"3,1 м",,,,,,,,2023,,,,,,,,,
15200000,1-комнатная,46 м²,17 м²,18 м²,29 из 29,совмещённый,1,Хороший,,на улицу,,есть,кирпич-монолит,центральное,подземная,Спортивная площадка,"2,85 м",,,,,,,,2019,,,,,,,,,
11408000,1-комнатная,46 м²,11 м²,"18,7 м²",3 из 27,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
21337852,1-комнатная,46 м²,41 м²,,5 из 16,,,,,на улицу,,,,,,,"3,06 м",,без отделки,2027 г.,,,,,,,,,,,,,,
29890000,1-комнатная,46 м²,24 м²,16 м²,6 из 22,совмещённый,1,Дизайнерский,есть,на улицу,,есть,монолит,,подземная,,3 м,есть,,,,есть,есть,,2023,,,,,,,,,
16242764,1-комнатная,46 м²,"25,9 м²",,6 из 26,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
23000000,1-комнатная,46 м²,"23,2 м²","16,6 м²",6 из 29,совмещённый,1,Нужен ремонт,,во двор,,есть,монолит,,подземная,Спортивная площадка,"3,1 м",есть,,,,,,,2023,,,,,,,,,
30783200,1-комнатная,46 м²,"13,2 м²","20,2 м²",8 из 18,раздельный,1,,,,,есть,монолит,,закрытая,,"3,36 м",есть,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
11454000,1-комнатная,46 м²,"8,2 м²","24,3 м²",9 из 27,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
11696388,1-комнатная,"47,1 м²","16,9 м²","15,3 м²",10 из 23,,,,,на улицу,,есть,монолит,,закрытая,,"3,4 м",,,3 кв. 2026 г.,,,,,,,,,закрытая,,,,,
22502025,1-комнатная,"47,1 м²","28,8 м²","5,9 м²",2 из 19,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
17847398,1-комнатная,"47,1 м²","23,1 м²",,20 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
15350000,1-комнатная,"47,1 м²","22,8 м²","11,3 м²",5 из 18,совмещённый,1,Евро,есть,на улицу,,есть,,,подземная,,"2,7 м",,,,,,,,,,,,,,,,,
21830000,1-комнатная,"47,2 м²","27,8 м²",,13 из 45,совмещённый,1,,,во двор,,есть,кирпич-монолит,,закрытая,Спортивная площадка,3 м,,предчистовая,1 кв. 2028 г.,,,,,,,,,,,,,,
17698113,1-комнатная,"47,2 м²","23,1 м²",,16 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
26275340,1-комнатная,"47,2 м²",,,25 из 28,,,,,,,,,,,,,,без отделки,2 кв. 2025 г.,,,,,,,,,,,,,,
11000000,1-комнатная,"47,2 м²",24 м²,12 м²,5 из 15,совмещённый,1,Евро,нет,,,,монолит,,,Спортивная площадка,"2,8 м",есть,,,,,есть,,,,,,,,,,,
26162171,1-комнатная,"47,2 м²","18,1 м²",,5 из 23,,,,,,,есть,кирпич-монолит,,закрытая,,"3,02 м",,без отделки,3 кв. 2025 г.,,,,,,,,,закрытая,,,,,есть
21500000,1-комнатная,"47,2 м²","13,2 м²","19,3 м²",5 из 28,,,Нужен ремонт,,во двор,,есть,монолит,,подземная,,"3,1 м",есть,,,,,,,2024,,,,,,,,,
10079500,1-комнатная,"47,3 м²",,,19 из 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079500,1-комнатная,"47,3 м²",,"10,9 м²",19 из 19,,,,,,,,монолит,,,,,,,,,,,,,,,,,,,,,
22406010,1-комнатная,"47,3 м²","27,9 м²",,27 из 45,совмещённый,1,,,на улицу,,есть,кирпич-монолит,,закрытая,Спортивная площадка,3 м,,предчистовая,1 кв. 2028 г.,,,,,,,,,,,,,,
23323630,1-комнатная,"47,3 м²","27,9 м²",,38 из 45,совмещённый,1,,,на улицу,,есть,кирпич-монолит,,закрытая,Спортивная площадка,3 м,,предчистовая,1 кв. 2028 г.,,,,,,,,,,,,,,
17500000,1-комнатная,"47,4 м²",30 м²,10 м²,12 из 16,совмещённый,1,Хороший,есть,на улицу,,есть,блок,центральное,закрытая,Хорошие школы,"2,9 м",есть,,,,,,,,,,,,,,,,
15790000,1-комнатная,"47,4 м²","17,5 м²","22,3 м²",18 из 18,совмещённый,1,Евро,есть,на улицу,,есть,,,подземная,,,,,,апартаменты,,,,2019,,,,,,,,,
17823098,1-комнатная,"47,4 м²","23,1 м²",,23 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
18839604,1-комнатная,"47,4 м²","13,1 м²",,23 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
17872996,1-комнатная,"47,4 м²","23,1 м²",,24 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
18916155,1-комнатная,"47,4 м²","13,1 м²",,25 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
18022892,1-комнатная,"47,4 м²","23,1 м²",,27 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
22111454,1-комнатная,"47,4 м²","42,4 м²",,7 из 16,,,,,на улицу,,,,,,,"3,06 м",,без отделки,2027 г.,,,,,,,,,,,,,,
9441020,1-комнатная,"47,5 м²","14,6 м²","19,7 м²",10 из 14,раздельный,1,,,,,,монолит,,открытая,,"2,8 м",,без отделки,4 кв. 2025 г.,,,,,,,,,,,,,,
11154981,1-комнатная,"47,5 м²","14,6 м²","19,7 м²",11 из 14,раздельный,1,,,,,есть,монолит,,открытая,,"2,8 м",,,4 кв. 2025 г.,,,,,,,,,,,,,,
10557318,1-комнатная,"47,5 м²","14,6 м²","19,7 м²",11 из 14,раздельный,1,,,,,есть,монолит,,открытая,,"2,8 м",,,4 кв. 2025 г.,,,,,,,,,,,,,,
27882500,1-комнатная,"47,5 м²",15 м²,"18,5 м²",11 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
11426069,1-комнатная,"47,5 м²","14,6 м²","19,7 м²",12 из 14,раздельный,1,,,,,есть,монолит,,открытая,,"2,8 м",,,4 кв. 2025 г.,,,,,,,,,,,,,,
9572213,1-комнатная,"47,5 м²","14,6 м²","19,7 м²",13 из 14,раздельный,1,,,,,,монолит,,открытая,,"2,8 м",,без отделки,4 кв. 2025 г.,,,,,,,,,,,,,,
28571250,1-комнатная,"47,5 м²",15 м²,"18,5 м²",13 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
20811110,1-комнатная,"47,5 м²",14 м²,"19,4 м²",13 из 30,,,,,,,есть,монолит,,закрытая,,"2,92 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
28937000,1-комнатная,"47,5 м²",15 м²,"18,5 м²",14 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
29697000,1-комнатная,"47,5 м²",15 м²,"18,5 м²",16 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
30509250,1-комнатная,"47,5 м²",15 м²,"18,5 м²",18 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
10261007,1-комнатная,"47,5 м²","14,6 м²","19,7 м²",2 из 14,раздельный,1,,,,,есть,монолит,,открытая,,"2,8 м",,,4 кв. 2025 г.,,,,,,,,,,,,,,
25227250,1-комнатная,"47,5 м²",15 м²,"18,3 м²",2 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
20129149,1-комнатная,"47,5 м²",14 м²,"19,4 м²",2 из 30,,,,,,,есть,монолит,,закрытая,,"2,92 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
25512250,1-комнатная,"47,5 м²",15 м²,"18,5 м²",3 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
18078379,1-комнатная,"47,5 м²","23,2 м²",,32 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
18104981,1-комнатная,"47,5 м²","23,2 м²",,34 из 48,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
25797250,1-комнатная,"47,5 м²",15 м²,"18,5 м²",4 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
20708603,1-комнатная,"47,5 м²","13,9 м²","19,7 м²",4 из 30,,,,,,,есть,монолит,,закрытая,,"2,92 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
26082250,1-комнатная,"47,5 м²",15 м²,"18,5 м²",5 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
26942000,1-комнатная,"47,5 м²",15 м²,"18,5 м²",8 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
10506537,1-комнатная,"47,5 м²","14,6 м²","19,7 м²",9 из 14,раздельный,1,,,,,есть,монолит,,открытая,,"2,8 м",,,4 кв. 2025 г.,,,,,,,,,,,,,,
27246000,1-комнатная,"47,5 м²",15 м²,"18,5 м²",9 из 20,раздельный,1,,,,,есть,монолит,,закрытая,,"3,38 м",,,3 кв. 2028 г.,,,,,,,,,закрытая,,,,,
23477272,1-комнатная,"47,6 м²","28,2 м²","5,5 м²",10 из 25,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
23780484,1-комнатная,"47,6 м²","28,2 м²","5,5 м²",12 из 25,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
24500000,1-комнатная,"47,6 м²","13,3 м²","24,2 м²",12 из 33,совмещённый,1,Нужен ремонт,,на улицу,,,монолит,,подземная,,"3,1 м",,,,,,,,2023,,,,,,,,,
24343592,1-комнатная,"47,6 м²","28,2 м²","5,5 м²",18 из 25,,,,,,,,монолит,,подземная,,,,,2025 г.,,,,,,,,,,,,,,
32000000,1-комнатная,"47,6 м²","29,3 м²",6 м²,2 из 18,совмещённый,1,Дизайнерский,есть,на улицу,,есть,монолит,,подземная,,3 м,есть,,,,есть,есть,,2022,,,,,,,,,
30625660,1-комнатная,"47,6 м²",,,24 из 28,,,,,,,,,,,,,,без отделки,2 кв. 2025 г.,,,,,,,,,,,,,,
13600000,1-комнатная,"47,7 м²","19,4 м²",19 м²,13 из 17,совмещённый,1,Дизайнерский,есть,во двор,,есть,кирпич,,закрытая,,"2,7 м",есть,,,,,,,,,,,,,,,,
21386295,1-комнатная,"47,7 м²","31,3 м²",,2 из 20,совмещённый,1,,,во двор,,есть,кирпич-монолит,,закрытая,Спортивная площадка,3 м,,без отделки,1 кв. 2028 г.,,,,,,,,,,,,,,
17021112,1-комнатная,"47,7 м²","15,1 м²",,4 из 10,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2027 г.,,,,,,,,,,,,,,
21097736,1-комнатная,"47,8 м²",14 м²,"19,4 м²",17 из 30,,,,,,,есть,монолит,,закрытая,,"2,92 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
19161108,1-комнатная,"47,8 м²",27 м²,,23 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
19238305,1-комнатная,"47,8 м²",27 м²,,25 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
19315502,1-комнатная,"47,8 м²",27 м²,,27 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
19396762,1-комнатная,"47,8 м²",27 м²,,29 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
19506463,1-комнатная,"47,8 м²",27 м²,,34 из 59,,,,,,,,,,,,"2,85 м",,,2028 г.,,,,,,,,,,,,,,
13747300,1-комнатная,"47,9 м²","12,9 м²","18,4 м²",12 из 17,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,чистовая,4 кв. 2027 г.,,,,,,,,,,,,,,
23821139,1-комнатная,"47,9 м²",,,13 из 15,,,,,во двор,,есть,монолит,,подземная,,"2,85 м",,предчистовая,2026 г.,,,,,,,,,,,,,,
13747300,1-комнатная,"47,9 м²","12,9 м²","18,4 м²",13 из 17,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,чистовая,4 кв. 2027 г.,,,,,,,,,,,,,,
13747300,1-комнатная,"47,9 м²","13,3 м²","18,4 м²",13 из 17,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,чистовая,4 кв. 2027 г.,,,,,,,,,,,,,,
11975000,1-комнатная,"47,9 м²","10,1 м²","24,7 м²",24 из 27,совмещённый,1,,,во двор,,,монолит,,закрытая,,"2,88 м",,без отделки,4 кв. 2027 г.,,,,,,,,,,,,,,
20000000,1-комнатная,"47,9 м²",17 м²,12 м²,26 из 31,совмещённый,1,Дизайнерский,есть,на улицу,1-510,есть,монолит,центральное,подземная,,"2,7 м",есть,,,,,есть,,2018,,,,,,,,,
28500000,1-комнатная,"47,9 м²",35 м²,5 м²,34 из 34,совмещённый,1,Нужен ремонт,,,,есть,монолит,,подземная,,"4,1 м",,,,,,,,2023,,во двор и на улицу,,,,,,,
13507800,1-комнатная,"47,9 м²","12,2 м²",19 м²,8 из 17,совмещённый,1,,,на улицу,,,монолит,,закрытая,,"2,88 м",,предчистовая,4 кв. 2027 г.,,,,,,,,,,,,,,
25196500,1-комнатная,47 м²,"15,6 м²","19,3 м²",26 из 47,,1,,,,,,монолит,,закрытая,,"2,95 м",есть,без отделки,2 кв. 2027 г.,,,,,,,,,,,,,,
20300000,1-комнатная,47 м²,32 м²,10 м²,5 из 34,совмещённый,1,Нужен ремонт,,во двор,,есть,монолит,,подземная,,"3,2 м",,,,,,,,2022,,,,,,,,,
25000000,1-комнатная,47 м²,30 м²,10 м²,7 из 25,совмещённый,1,Нужен ремонт,,,,,кирпич-монолит,,,,"3,5 м",есть,,,,,,,2024,,во двор и на улицу,,,,,,,
