price,Комнатность,Площадь квартиры,Этаж,Отделка,Вид из окна,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Жилая площадь,Площадь кухни,Кол-во санузлов,Балкон/лоджия,Санузел,Ремонт,Мебель,Кухонная мебель,Отопление,,Тип жилья,Год постройки,Консьерж,Территория,Вид из окон,Временная эпоха,Серия дома,Кондиционер,Реновация,Посудомойка,Холодильник,Интернет,Телевизор,Стиральная машина
19673374,,"32,8 м²",41 из 55,без отделки,,3 кв. 2026 г.,"2,95 м",,монолит,закрытая,"18,2 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
19739636,,"32,8 м²",43 из 55,без отделки,,3 кв. 2026 г.,"2,95 м",,монолит,закрытая,"18,2 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
19805899,,"32,8 м²",45 из 55,без отделки,,3 кв. 2026 г.,"2,95 м",,монолит,закрытая,"18,2 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
8300000,,32 м²,1 из 7,,во двор,,"3,7 м",есть,,закрытая,20 м²,,1,,совмещённый,Нужен ремонт,,,,,,,,,,,,,,,,,,
12000000,,32 м²,3 из 32,,на улицу,,,есть,монолит,,22 м²,,1,,совмещённый,Нужен ремонт,,,центральное,Спортивная площадка,,2019,,,,,,,,,,,,
12000000,,32 м²,3 из 32,,на улицу,,,есть,монолит,,26 м²,,1,,совмещённый,Черновая отделка,,,центральное,Спортивная площадка,,2019,,,,,,,,,,,,
16700000,,32 м²,4 из 37,,во двор,,"3,1 м",есть,монолит,закрытая,18 м²,,1,есть,совмещённый,Евро,есть,есть,,,,2021,,,,,,есть,,,,,,
18800000,,32 м²,6 из 20,,во двор,,"3,1 м",,монолит,,"16,5 м²",,1,,совмещённый,Нужен ремонт,,,,,,2024,,,,,,,,,,,,
9700000,,"33,1 м²",13 из 20,,на улицу,,,есть,монолит,,"22,1 м²",,1,,совмещённый,Евро,есть,,,,апартаменты,,,,,,,,,,,,,
9700000,,"33,1 м²",13 из 20,,на улицу,,,есть,монолит,,23 м²,,1,есть,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
19791520,,"33,1 м²",2 из 23,без отделки,,,"3,02 м",есть,кирпич-монолит,закрытая,"17,2 м²",,,,,,,,,,,2024,есть,закрытая,,,,,,,,,,
9900000,,"33,2 м²",7 из 20,,на улицу,,"2,8 м",есть,монолит,,20 м²,,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
18621857,,"33,4 м²",11 из 19,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"19,3 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
18696101,,"33,4 м²",12 из 19,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"19,3 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
18844590,,"33,4 м²",14 из 19,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"19,3 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
18989704,,"33,4 м²",16 из 19,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"19,3 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
19138193,,"33,4 м²",18 из 19,без отделки,,2 кв. 2027 г.,"2,95 м",,монолит,закрытая,"19,3 м²",,1,есть,,,,,,,,,,,,,,,,,,,,
9050000,,"33,5 м²",2 из 23,,на улицу,,"2,8 м",,монолит,,22 м²,,1,,совмещённый,Черновая отделка,,,,,,2020,,,,,,,,,,,,
22000000,,"33,9 м²",10 из 13,,на улицу,,"3,1 м",есть,монолит,подземная,15 м²,,1,есть,совмещённый,Хороший,есть,есть,,,апартаменты,2024,,,,,,есть,,,,,,
16100000,,33 м²,10 из 15,,на улицу,,3 м,есть,монолит,подземная,20 м²,,1,есть,совмещённый,Хороший,есть,есть,,,апартаменты,2017,,,,,,есть,,есть,есть,,есть,есть
15000000,,33 м²,11 из 15,,на улицу,,3 м,,монолит,подземная,24 м²,,1,есть,совмещённый,Дизайнерский,,,,Спортивная площадка,апартаменты,2017,,,,,,,,,,,,
17490000,,33 м²,3 из 13,,на улицу,,3 м,есть,,подземная,23 м²,,1,есть,совмещённый,Черновая отделка,,,,,апартаменты,2024,,,,,,,,,,,,
15700000,,33 м²,4 из 35,,на улицу,,"3,1 м",есть,монолит,подземная,21 м²,,1,,совмещённый,Нужен ремонт,,,,Спортивная площадка,,2022,,,,,,,,,,,,
22000000,,"34,2 м²",11 из 13,,на улицу,,"3,1 м",есть,монолит,подземная,16 м²,,1,есть,совмещённый,Хороший,есть,есть,,,апартаменты,2024,,,,,,есть,,,,,,
12952919,,"34,4 м²",2 из 49,предчистовая,во двор,2027 г.,"2,85 м",есть,монолит,подземная,"18,1 м²",,,,,,,,,,,,,,,,,,,,,,,
13090680,,"34,5 м²",12 из 18,без отделки,,2025 г.,"2,85 м",есть,монолит,подземная,"20,1 м²",,,,,,,,центральное,,,,,,,сталинка,,,,,,,,
13507785,,"34,5 м²",12 из 25,без отделки,,2025 г.,"2,85 м",есть,монолит,подземная,"20,1 м²",,,,,,,,центральное,,,,,,,сталинка,,,,,,,,
13571955,,"34,5 м²",14 из 25,без отделки,,2025 г.,"2,85 м",есть,монолит,подземная,"20,1 м²",,,,,,,,центральное,,,,,,,сталинка,,,,,,,,
13700295,,"34,5 м²",16 из 25,без отделки,,2025 г.,"2,85 м",есть,монолит,подземная,"20,1 м²",,,,,,,,центральное,,,,,,,сталинка,,,,,,,,
13315275,,"34,5 м²",6 из 25,без отделки,,2025 г.,"2,85 м",есть,монолит,подземная,"20,1 м²",,,,,,,,центральное,,,,,,,сталинка,,,,,,,,
9200000,,"34,6 м²",10 из 25,,на улицу,,"2,7 м",есть,монолит,закрытая,,,1,,совмещённый,Евро,есть,,центральное,,,,,,,,,,,,,,,
11000000,,34 м²,4 из 6,,на улицу,,5 м,есть,монолит,,,,2,,раздельный,Дизайнерский,есть,есть,,,апартаменты,,,закрытая,,,,есть,,,есть,есть,есть,есть
13352349,,34 м²,6 из 49,предчистовая,во двор,2027 г.,"2,85 м",есть,монолит,подземная,"18,2 м²",,,,,,,,,,,,,,,,,,,,,,,
11500000,,34 м²,8 из 12,,во двор,,3 м,есть,монолит,,,,1,,совмещённый,Евро,есть,есть,,,,2021,,закрытая,,,,,,,есть,есть,,
18900000,,34 м²,8 из 9,,во двор,,,есть,,закрытая,20 м²,,1,есть,совмещённый,Евро,есть,,центральное,Хорошие школы,,,,,,,,,,,,,,
23689999,,"35,5 м²",7 из 21,,во двор,1 кв. 2025 г.,,,монолит,,"31,6 м²",,1,,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
17100000,,35 м²,2 из 13,,на улицу,,3 м,есть,монолит,подземная,20 м²,,1,,совмещённый,Хороший,есть,есть,,,апартаменты,2019,,,,,,есть,,,,,,
13300000,,35 м²,7 из 12,,на улицу,,"2,8 м",есть,,закрытая,18 м²,,1,,совмещённый,Евро,есть,,,Хорошие школы,апартаменты,2024,,,,,,,,,,,,
20500000,,35 м²,8 из 15,,на улицу,,"3,12 м",есть,монолит,подземная,"16,3 м²",,1,есть,совмещённый,Нужен ремонт,,,,Спортивная площадка,,2023,,,,,,,,,,,,
10299800,,"36,3 м²",1 из 5,,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"9,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
8810967,,"36,3 м²",1 из 9,,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"9,7 м²",,1,,совмещённый,,,,,,,,,,,,,,,,,,,
22000000,,"37,5 м²",5 из 39,,во двор,,"3,1 м",есть,монолит,подземная,28 м²,,1,,совмещённый,Дизайнерский,есть,есть,,Спортивная площадка,,2022,,,,,,есть,,,,,,
18500000,,37 м²,2 из 15,,на улицу,,"3,1 м",есть,монолит,подземная,16 м²,,1,есть,совмещённый,Нужен ремонт,,,,Спортивная площадка,,2023,,,,,,,,,,,,
9999000,,37 м²,6 из 7,,во двор,,5 м,есть,монолит,закрытая,21 м²,,1,,совмещённый,Евро,есть,,,,апартаменты,,,,,,,,,,,,,
23170000,,"38,5 м²",2 из 23,без отделки,,,"3,02 м",есть,кирпич-монолит,закрытая,"10,8 м²",,,,,,,,,,,2024,есть,закрытая,,,,,,,,,,
11000000,,38 м²,1 из 8,,во двор,,5 м,есть,,,22 м²,,1,,совмещённый,Дизайнерский,,,центральное,,апартаменты,,,,,сталинка,,,,,,,,
21967456,,"39,8 м²",12 из 24,без отделки,,4 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,есть,закрытая,,,,,,,,,,
22467443,,"39,8 м²",15 из 24,без отделки,,4 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,есть,закрытая,,,,,,,,,,
22583440,,"39,8 м²",16 из 24,без отделки,,4 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,есть,закрытая,,,,,,,,,,
22971431,,"39,8 м²",18 из 24,без отделки,,4 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,есть,закрытая,,,,,,,,,,
23239424,,"39,8 м²",20 из 24,без отделки,,4 кв. 2025 г.,"3,02 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,есть,закрытая,,,,,,,,,,
16490000,,40 м²,3 из 5,,во двор,,,есть,кирпич,,18 м²,,1,,совмещённый,Дизайнерский,,,,Спортивная площадка,апартаменты,2020,,,,сталинка,,,,,,,,
36000000,,40 м²,54 из 77,,на улицу,,"3,9 м",есть,монолит,подземная,20 м²,,1,,совмещённый,Дизайнерский,есть,есть,,,апартаменты,2019,,,,,,есть,,есть,есть,,есть,есть
23850000,,41 м²,22 из 22,,на улицу,,"3,2 м",есть,,подземная,20 м²,,1,,совмещённый,Дизайнерский,есть,,,,апартаменты,2023,,,,,,,,,,,,
8800000,,41 м²,6 из 6,,во двор,,6 м,,кирпич,,26 м²,,1,,совмещённый,,,,,,апартаменты,,,,,сталинка,,,,,,,,
8800000,,41 м²,6 из 6,,во двор,,6 м,есть,кирпич,закрытая,25 м²,,1,,совмещённый,Дизайнерский,,,,,апартаменты,,,,,сталинка,,,,,,,,
12000000,,"42,8 м²",9 из 19,,,,,есть,кирпич,,,,1,,совмещённый,Евро,есть,,,,,,,,,,,,,,,,,
15550000,,42 м²,2 из 4,,на улицу,,"3,8 м",,,закрытая,"13,5 м²",,1,,совмещённый,Нужен ремонт,нет,,центральное,Хорошая школа,,,,,,,,,,,,,,
29800000,,46 м²,3 из 4,,,,,,кирпич,,,,,,,,,,,,,,,,,,,,,,,,,
17168400,,"50,2 м²",2 из 8,,,,"3,8 м",есть,монолит,,"34,9 м²",,1,есть,совмещённый,,,,,,апартаменты,,,,,,,,,,,,,
19990000,,52 м²,6 из 22,,,,3 м,,,подземная,30 м²,,1,,совмещённый,Дизайнерский,есть,,,Спортивная площадка,апартаменты,2022,,,во двор и на улицу,,,,,,,,,
33420000,,"59,6 м²",5 из 16,,во двор,,3 м,есть,монолит,подземная,36 м²,,1,есть,совмещённый,Евро,нет,,,Хорошие школы,,,,,,,,,,,,,,
180000000,,"78,7 м²",2 из 6,,на улицу,,"3,5 м",,монолит,подземная,,,2,,,Дизайнерский,,,центральное,,,2012,,,,,,,,,,,,
75000000,5-комнатная,"103,5 м²",8 из 12,,,,3 м,есть,монолит,подземная,60 м²,12 м²,3,,,Нужен ремонт,,,,,,2024,,,во двор и на улицу,,,,,,,,,
73000000,5-комнатная,103 м²,4 из 12,,,,"3,6 м",есть,монолит,подземная,60 м²,12 м²,3,,,Нужен ремонт,,,,,,2021,,,во двор и на улицу,,,,,,,,,
47000000,5-комнатная,108 м²,28 из 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90198282,5-комнатная,"111,2 м²",17 из 17,без отделки,во двор,4 кв. 2025 г.,"6,3 м",есть,монолит,закрытая,"57,8 м²","25,8 м²",2,,,,,,,Хорошая школа,,,,закрытая,,,,,,,,,,
29990000,5-комнатная,"111,9 м²",5 из 16,,на улицу,,"2,7 м",есть,панель,,"72,1 м²","12,2 м²",1,,совмещённый,,,,центральное,,,,,,,,II-68,,,,,,,
93090878,5-комнатная,"114,3 м²",9 из 9,без отделки,во двор,4 кв. 2025 г.,"6,3 м",есть,монолит,закрытая,"60,2 м²",23 м²,2,,,,,,,Хорошая школа,,,,закрытая,,,,,,,,,,
89500000,6-комнатная,130 м²,11 из 14,,во двор,,"3,2 м",есть,монолит,подземная,90 м²,20 м²,3,,,Нужен ремонт,,,,,,2023,,,,,,,,,,,,
80000000,5-комнатная,130 м²,2 из 14,,во двор,,3 м,есть,монолит,подземная,73 м²,12 м²,3,,,Нужен ремонт,,,,,,2021,,,,,,,,,,,,
63300000,5-комнатная,"136,9 м²",11 из 36,,,,"3,1 м",есть,монолит,подземная,"70,4 м²","27,1 м²",,,,Нужен ремонт,,,,,,2024,,,во двор и на улицу,,,,,,,,,
83500000,5-комнатная,"140,4 м²",34 из 34,,на улицу,,4 м,есть,монолит,подземная,100 м²,30 м²,2,,совмещённый,Нужен ремонт,,,,,,2023,,,,,,,,,,,,
58800000,5-комнатная,140 м²,2 из 28,,,,3 м,есть,монолит,,61 м²,36 м²,1,есть,раздельный,Дизайнерский,,,,,,2020,,,,,,,,,,,,
63000000,5-комнатная,140 м²,25 из 28,,,,3 м,есть,монолит,подземная,90 м²,15 м²,2,есть,совмещённый,Дизайнерский,,есть,,,,2021,,,во двор и на улицу,,,есть,,,,,,
188165279,5-комнатная,"143,1 м²",19 из 19,без отделки,во двор,3 кв. 2025 г.,"6,45 м",есть,монолит,закрытая,"101,7 м²","10,2 м²",2,,,,,,,,,,есть,закрытая,,,,,,,,,,
69000000,5-комнатная,"150,8 м²",18 из 27,,во двор,,"3,04 м",есть,монолит,,,"15,7 м²",3,есть,раздельный,Дизайнерский,есть,есть,центральное,,,,есть,закрытая,,,,есть,,есть,есть,есть,есть,есть
80341308,5-комнатная,"159,9 м²",21 из 24,без отделки,во двор,,"4,2 м",,,,"92,8 м²",,,,,,,,,,,2024,,,,,,,,,,,,
80708009,5-комнатная,"159,9 м²",22 из 24,без отделки,во двор,,"4,2 м",,,,"92,8 м²",,,,,,,,,,,2024,,,,,,,,,,,,
82202604,5-комнатная,"159,9 м²",22 из 24,без отделки,во двор,,"4,2 м",,,,"92,8 м²",,,,,,,,,,,2024,,,,,,,,,,,,
83333596,5-комнатная,"162,1 м²",22 из 24,без отделки,во двор,,"4,2 м",,,,"109,6 м²",,,,,,,,,,,2024,,,,,,,,,,,,
249000000,5-комнатная,165 м²,41 из 41,,на улицу,,"5,5 м",есть,монолит,подземная,100 м²,45 м²,4,есть,,Чистовая отделка,,,,,,2024,,,,,,,,,,,,
135000000,6-комнатная,170 м²,45 из 85,,,,,есть,монолит,закрытая,,35 м²,2,,совмещённый,Дизайнерский,,,,Спортивная площадка,апартаменты,2016,,,во двор и на улицу,,,,,,,,,
240970000,5-комнатная,"172,8 м²",2 из 11,,,4 кв. 2027 г.,"3,35 м",есть,монолит,,,,,есть,,,,,центральное,Хорошие школы,,,есть,закрытая,,сталинка,,,,,,,,
199000000,5-комнатная,"176,6 м²",3 из 7,,,,"3,2 м",есть,кирпич,,,20 м²,2,есть,совмещённый,Дизайнерский,есть,есть,центральное,Хорошие школы,,,,закрытая,во двор и на улицу,,,есть,,есть,есть,есть,,есть
129437660,5-комнатная,"180,2 м²",13 из 13,,,2 кв. 2025 г.,4 м,есть,монолит,закрытая,"80,1 м²",9 м²,1,есть,раздельный,,,,,,,,,закрытая,,,,,,,,,,
