price,Комнатность,Площадь квартиры,Жилая площадь,Этаж,Отделка,Срок сдачи,Высота потолков,Лифт,Материал стен,Парковка,Площадь кухни,Санузел,Кол-во санузлов,Балкон/лоджия,Серия дома,Отопление,,Тип жилья,Вид из окна,Ремонт,Вид из окон,Временная эпоха,Реновация,Территория,Год постройки,Кондиционер,Посудомойка,Холодильник,Мебель,Интернет,Кухонная мебель,Телевизор,Стиральная машина,Консьерж
20879356,2-комнатная,"60,1 м²","22,1 м²",16 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
20999621,2-комнатная,"60,1 м²","22,1 м²",18 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
27123130,2-комнатная,"60,1 м²","34,6 м²",52 из 59,без отделки,3 кв. 2028 г.,"2,85 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,,,,,,,
15000000,2-комнатная,"60,1 м²","33,7 м²",6 из 17,,,,есть,панель,,13 м²,раздельный,1,есть,,,,,во двор,,,,,,2015,,,,,,,,,
28238917,2-комнатная,"60,2 м²","23,2 м²",18 из 29,предчистовая,2025 г.,"2,87 м",есть,кирпич-монолит,подземная,"22,1 м²",совмещённый,2,,,,Спортивная площадка,,во двор,,,,,,,,,,,,,,,
28271726,2-комнатная,"60,2 м²",,18 из 29,предчистовая,2025 г.,"2,87 м",есть,кирпич-монолит,подземная,,,,,,,Спортивная площадка,,во двор,,,,,,,,,,,,,,,
18579141,2-комнатная,"60,2 м²","22,1 м²",2 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
34398882,2-комнатная,"60,2 м²","22,8 м²",2 из 36,чистовая,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,,,,,,,
20744267,2-комнатная,"60,2 м²","22,2 м²",23 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
28514934,2-комнатная,"60,2 м²",,24 из 29,предчистовая,2025 г.,"2,87 м",есть,кирпич-монолит,подземная,,,,,,,Спортивная площадка,,во двор,,,,,,,,,,,,,,,
28598311,2-комнатная,"60,2 м²","23,2 м²",26 из 29,предчистовая,2025 г.,"2,87 м",есть,кирпич-монолит,подземная,"22,1 м²",совмещённый,2,,,,Спортивная площадка,,во двор,,,,,,,,,,,,,,,
35885520,2-комнатная,"60,2 м²","26,2 м²",4 из 23,без отделки,,"3,02 м",есть,кирпич-монолит,закрытая,"17,7 м²",,,,,,,,,,,,,закрытая,2024,,,,,,,,,есть
14700000,2-комнатная,"60,3 м²",34 м²,11 из 17,,,"2,76 м",есть,панель,,13 м²,раздельный,1,,П-44,центральное,Детский сад,,,Хороший,во двор и на улицу,,,,2018,,,,,,,,,
13603325,2-комнатная,"60,3 м²","27,5 м²",2 из 9,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"17,3 м²",раздельный,1,есть,,,,,,,,,,,,,,,,,,,,
20300000,2-комнатная,"60,3 м²","30,1 м²",3 из 17,,,"2,7 м",есть,монолит,закрытая,"13,1 м²",,2,,П-44Т,,Фитнес клуб,,на улицу,Евро,,,,,2019,,,,есть,,,,,
12201908,2-комнатная,"60,3 м²","27,5 м²",7 из 7,без отделки,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"17,3 м²",раздельный,1,есть,,,,,,,,,,,,,,,,,,,,
23000000,2-комнатная,"60,3 м²","33,8 м²",9 из 17,,,,есть,,,"12,8 м²",раздельный,1,есть,П-44Т,центральное,Спортивная площадка,,,,,,,,,,,,,,,,,
22093534,2-комнатная,"60,4 м²","37,4 м²",2 из 27,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,5 м²,,,,,,,,,,,,,,,,,,,,,,,
22468498,2-комнатная,"60,4 м²","37,4 м²",7 из 27,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,5 м²,,,,,,,,,,,,,,,,,,,,,,,
15000000,2-комнатная,"60,4 м²",28 м²,9 из 17,,,"2,74 м",есть,панель,закрытая,12 м²,раздельный,1,есть,П-44К,центральное,Спортивная площадка,,,Евро,во двор и на улицу,,,,2018,,,,,,,,,
22529171,2-комнатная,"60,5 м²","37,5 м²",12 из 27,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,5 м²,,,,,,,,,,,,,,,,,,,,,,,
27800000,2-комнатная,"60,5 м²",30 м²,12 из 33,,,3 м,есть,кирпич-монолит,закрытая,12 м²,совмещённый,1,,,,,,на улицу,Нужен ремонт,,,,,2024,,,,,,,,,
14500000,2-комнатная,"60,5 м²",25 м²,14 из 17,,,"2,7 м",есть,панель,закрытая,13 м²,раздельный,1,,П-44Т,центральное,Спортивная площадка,,во двор,Евро,,,,,,,,,есть,,,,,
23321419,2-комнатная,"60,5 м²","37,5 м²",16 из 27,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,5 м²,,,,,,,,,,,,,,,,,,,,,,,
36187470,2-комнатная,"60,5 м²","22,3 м²",3 из 36,чистовая,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,,,,,,,
22534435,2-комнатная,"60,5 м²","23,9 м²",35 из 59,без отделки,2028 г.,"2,85 м",,,,,,,,,,,,,,,,,,,,,,,,,,,
20107400,2-комнатная,"60,5 м²","35,1 м²",7 из 13,,,,есть,монолит,,"10,7 м²",,2,есть,,центральное,,,на улицу,,,сталинка,,,,,,,,,,,,
22347248,2-комнатная,"60,5 м²","37,5 м²",9 из 27,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,5 м²,,,,,,,,,,,,,,,,,,,,,,,
23500000,2-комнатная,"60,6 м²",32 м²,25 из 30,,,"3,2 м",есть,кирпич-монолит,подземная,18 м²,,2,,,,,,,Нужен ремонт,,,,,2022,,,,,,,,,
25464120,2-комнатная,"60,6 м²","39,6 м²",6 из 27,без отделки,1 кв. 2028 г.,3 м,есть,кирпич-монолит,закрытая,,совмещённый,1,,,,Спортивная площадка,,во двор,,,,,,,,,,,,,,,
27852184,2-комнатная,"60,6 м²","23,9 м²",8 из 30,предчистовая,,"2,87 м",есть,кирпич-монолит,подземная,"22,9 м²",совмещённый,2,,,,Спортивная площадка,,во двор,,,,,,2023,,,,,,,,,
22282970,2-комнатная,"60,7 м²","24,7 м²",16 из 36,без отделки,2027 г.,"2,85 м",есть,кирпич-монолит,подземная,,совмещённый,2,,,,,,во двор,,,,,,,,,,,,,,,
23969640,2-комнатная,"60,7 м²","39,7 м²",4 из 4,без отделки,2 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,5 м²,,,,,,,,,,,,,,,,,,,,,,,
25353101,2-комнатная,"60,8 м²","22,5 м²",14 из 44,без отделки,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"21,9 м²",,,,,,,,,,,,,,,,,,,,,,,
25572408,2-комнатная,"60,8 м²","22,5 м²",17 из 44,без отделки,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"21,9 м²",,,,,,,,,,,,,,,,,,,,,,,
23054401,2-комнатная,"60,8 м²","24,5 м²",18 из 19,,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,"18,7 м²",раздельный,1,,,,,,,,,,,,,,,,,,,,,
25901370,2-комнатная,"60,8 м²","22,5 м²",22 из 44,без отделки,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"21,9 м²",,,,,,,,,,,,,,,,,,,,,,,
26022566,2-комнатная,"60,8 м²","22,5 м²",24 из 44,без отделки,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"21,9 м²",,,,,,,,,,,,,,,,,,,,,,,
26755040,2-комнатная,"60,8 м²","42,5 м²",3 из 45,предчистовая,1 кв. 2028 г.,3 м,есть,кирпич-монолит,закрытая,,совмещённый,1,,,,Спортивная площадка,,во двор,,,,,,,,,,,,,,,
25979840,2-комнатная,"60,8 м²","37,7 м²",34 из 59,без отделки,3 кв. 2028 г.,"2,85 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,,,,,,,
22452959,2-комнатная,"60,8 м²","24,5 м²",4 из 19,,4 кв. 2026 г.,"2,87 м",есть,монолит,открытая,"18,7 м²",раздельный,1,,,,,,,,,,,,,,,,,,,,,
13104801,2-комнатная,"60,8 м²","30,5 м²",4 из 23,чистовая,3 кв. 2026 г.,"3,4 м",есть,монолит,закрытая,"17,7 м²",,,,,,,,,,,,,закрытая,,,,,,,,,,
30172768,2-комнатная,"60,8 м²",25 м²,4 из 55,без отделки,3 кв. 2026 г.,"2,95 м",,монолит,закрытая,"18,5 м²",,2,есть,,,,,,,,,,,,,,,,,,,,
35396544,2-комнатная,"60,8 м²","27,3 м²",43 из 49,,2025 г.,3 м,,,,,,,,,,,,,,,,,,,,,,,,,,,
24741348,2-комнатная,"60,8 м²","22,5 м²",6 из 44,без отделки,4 кв. 2027 г.,"2,92 м",есть,монолит,закрытая,"21,9 м²",,,,,,,,,,,,,,,,,,,,,,,
20220000,2-комнатная,"60,9 м²","35,1 м²",10 из 13,,,,есть,кирпич-монолит,,"10,9 м²",,2,есть,,центральное,,,на улицу,,,сталинка,,,,,,,,,,,,
23500000,2-комнатная,"60,9 м²","32,5 м²",15 из 32,,,"2,78 м",есть,монолит,закрытая,12 м²,раздельный,1,есть,,,,апартаменты,на улицу,Евро,,,,,2017,,,,,,,,,
28111440,2-комнатная,"60,9 м²","42,6 м²",21 из 45,предчистовая,1 кв. 2028 г.,3 м,есть,кирпич-монолит,закрытая,,совмещённый,1,,,,Спортивная площадка,,во двор,,,,,,,,,,,,,,,
26272260,2-комнатная,"60,9 м²","37,8 м²",39 из 59,без отделки,3 кв. 2028 г.,"2,85 м",есть,кирпич-монолит,закрытая,,,,,,,,,,,,,,,,,,,,,,,,
12517395,2-комнатная,60 м²,"30,7 м²",1 из 9,,4 кв. 2025 г.,"2,7 м",есть,монолит,открытая,"14,1 м²",совмещённый,1,,,,,,,,,,,,,,,,,,,,,
24000000,2-комнатная,60 м²,45 м²,11 из 14,,,"2,7 м",есть,панель,,10 м²,,2,есть,,,,,на улицу,,,,,,2021,,,,,,,,,
20565120,2-комнатная,60 м²,"22,1 м²",11 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
23600000,2-комнатная,60 м²,"33,4 м²",12 из 17,,,,есть,панель,,"11,7 м²",раздельный,1,есть,ИП-46С,центральное,Спортивная площадка,,во двор,,,,,,,,есть,,нет,,есть,,,
19800000,2-комнатная,60 м²,"41,7 м²",12 из 19,,,"2,7 м",есть,блок,подземная,"12,6 м²",раздельный,1,есть,,,Спортивная площадка,,,Евро,во двор и на улицу,,,,2021,есть,,,есть,,есть,,,
20463444,2-комнатная,60 м²,42 м²,12 из 21,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
20786427,2-комнатная,60 м²,"24,2 м²",14 из 21,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
35500000,2-комнатная,60 м²,,14 из 30,,,"2,75 м",есть,монолит,,19 м²,совмещённый,1,есть,,,,,во двор,Дизайнерский,,,,закрытая,2021,,,есть,есть,,есть,,есть,
20880573,2-комнатная,60 м²,42 м²,19 из 21,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
26000000,2-комнатная,60 м²,30 м²,2 из 21,,,3 м,есть,монолит,подземная,15 м²,совмещённый,1,есть,,центральное,Хорошие школы,апартаменты,,Дизайнерский,во двор и на улицу,,,,2016,есть,есть,есть,есть,,есть,есть,есть,
19340000,2-комнатная,60 м²,,2 из 30,,,3 м,есть,монолит,,19 м²,раздельный,2,,,,,,,,во двор и на улицу,,,закрытая,2022,,,,нет,,,,,
28500000,2-комнатная,60 м²,35 м²,2 из 9,,,3 м,есть,монолит,подземная,14 м²,совмещённый,2,,,,,,во двор,Дизайнерский,,,,,2022,есть,,,есть,,есть,,,
15899000,2-комнатная,60 м²,33 м²,21 из 25,,,"2,8 м",есть,панель,закрытая,14 м²,раздельный,1,,И-155,центральное,Хорошая школа,,во двор,Хороший,,,,,,,,,есть,,,,,
15900000,2-комнатная,60 м²,"33,2 м²",21 из 25,,,,есть,монолит,,14 м²,раздельный,1,есть,,,,,,Хороший,,,,,,,,,,,,,,
23600000,2-комнатная,60 м²,"26,3 м²",23 из 26,,,"2,6 м",есть,монолит,закрытая,"11,2 м²",совмещённый,1,,,,,,на улицу,Дизайнерский,,,,,2023,,,,есть,,,,,
20000000,2-комнатная,60 м²,30 м²,3 из 14,,,,,панель,,12 м²,,,,П-46м,центральное,,,,,,,,,,,,,,,,,,
18000000,2-комнатная,60 м²,40 м²,3 из 17,,,"2,75 м",есть,панель,открытая,9 м²,раздельный,1,есть,П-44,центральное,Спортивная площадка,,,Евро,во двор и на улицу,,,,,,,,,,есть,,,
18107100,2-комнатная,60 м²,33 м²,3 из 30,без отделки,2026 г.,3 м,,монолит,,"10,3 м²",,,,,,,,,,,,,,,,,,,,,,,
38700000,2-комнатная,60 м²,46 м²,3 из 5,,,,,кирпич,,11 м²,,,,,,,,,,,,,,,,,,есть,,есть,,есть,
23000000,2-комнатная,60 м²,,4 из 19,,,,есть,панель,,,совмещённый,1,есть,КОПЭ,центральное,Спортивная площадка,,во двор,Евро,,,,закрытая,,,,,нет,,,,,
28500000,2-комнатная,60 м²,35 м²,5 из 14,,,"2,6 м",есть,кирпич,,12 м²,совмещённый,1,есть,,центральное,,,во двор,Евро,,брежневка,,,,,,,есть,,,,,
21500000,2-комнатная,60 м²,28 м²,5 из 20,,,"2,7 м",есть,монолит,подземная,12 м²,совмещённый,1,есть,,,Спортивная площадка,,на улицу,Хороший,,,,,2019,есть,,,есть,,есть,,,
18921780,2-комнатная,60 м²,"28,4 м²",5 из 30,без отделки,2026 г.,3 м,,монолит,,"11,1 м²",,,,,,,,,,,,,,,,,,,,,,,
13000000,2-комнатная,60 м²,"37,1 м²",5 из 5,,,3 м,,кирпич,,"7,4 м²",совмещённый,1,,,центральное,Хорошая школа,,на улицу,Нужен ремонт,,сталинка,,,,есть,,,нет,,,,,
19500000,2-комнатная,60 м²,35 м²,5 из 9,,,3 м,есть,кирпич,закрытая,9 м²,раздельный,1,,,центральное,Хорошие школы,,во двор,Нужен ремонт,,сталинка,,,,,,,,,,,,
24900000,2-комнатная,60 м²,34 м²,6 из 16,,,"2,71 м",есть,кирпич,закрытая,11 м²,совмещённый,1,есть,,центральное,Спортивная площадка,,на улицу,Хороший,,брежневка,,,,,,,есть,,,,,
12900000,2-комнатная,60 м²,,7 из 17,,,,,,,10 м²,раздельный,1,есть,,,,,во двор,,,,,,,,,,нет,,,,,
17300000,2-комнатная,60 м²,24 м²,8 из 25,,,,,монолит,,22 м²,,,,,,Спортивная площадка,,,,,,,,2021,,,,,,,,,
20361050,2-комнатная,60 м²,"22,1 м²",8 из 27,предчистовая,2027 г.,"2,85 м",есть,монолит,подземная,,,,,,,,,во двор,,,,,,,,,,,,,,,
43500000,2-комнатная,60 м²,28 м²,9 из 10,,,"2,98 м",есть,монолит,подземная,12 м²,совмещённый,1,,,,Хорошая школа,,на улицу,Дизайнерский,,,,,2018,есть,,,есть,,есть,,,
